state,target,scenario,speed_kph,grade_pct,window_idx,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,slip_diff_front_rear,norm_yaw_rate,norm_lat_accel,mean,std,p2p,rms,variance,peak,crest_factor,shape_factor,skew,kurt,diff_fl_rl_mean,diff_fl_rl_std,diff_fl_rl_p2p,diff_fr_rr_mean,diff_fr_rr_std,diff_fr_rr_p2p,diff_fl_fr_std,diff_rl_rr_std,lat_accel_mean,lat_accel_std,yaw_rate_mean,yaw_rate_std,sas_angle_mean,sas_angle_std,sas_angle_p2p,sas_speed_mean,accel_pedal_mean,accel_pedal_max,brake_pedal_mean,brake_pedal_max
abnormal,1,hills_6deg,20.0,6.0,11,1.0039031250000001,1.004915625,0.9790625000000001,0.98493125,0.44824999999999804,0.088548,0.016997142857142856,19.8640625,0.48416477292730625,2.375,19.869962117005908,0.23441552734375,20.9375,1.0537261632901789,1.000296949161782,-0.2202049718352339,-0.19974738426372562,0.4968125,0.2353429927122327,1.3125,0.3996875,0.296031532051486,1.40625,0.10911619380275321,0.1615611822963672,0.11897999999999999,0.24242598788083758,1.77096,0.4155770426768062,-8.146799999999999,0.657365773371264,2.1999999999999993,2.064,41.164,56.0,0.0,0.0
abnormal,1,hills_6deg,20.0,6.0,12,1.067896875,1.0689,1.04270625,1.04951875,0.44571875000000105,0.086737,0.010868571428571427,21.145109375,0.4095090521812178,2.46875,21.14907440396698,0.16769766381835938,22.09375,1.0446674182198916,1.000187467877759,-0.16708529860887378,0.09814567641209404,0.5038125,0.23816337453258848,1.53125,0.387625,0.18053951264196985,1.0,0.12921728007023675,0.17175109169958716,0.07608,0.23943482119357662,1.73474,0.37974429870637955,-11.033599999999998,2.201397519758755,7.5,3.936,32.682,53.0,0.0,0.0
abnormal,1,hills_6deg,20.0,6.0,13,1.1221375,1.1212718750000001,1.097603125,1.101415625,0.44390625000000483,0.050492999999999996,-0.003471428571428571,22.212140625,0.43496112405979387,1.84375,22.216398950419908,0.1891911794433594,23.125,1.0408977175243426,1.0001916665890116,0.1357389437458506,-0.725942858274645,0.4906875,0.16359366344314805,0.8125,0.397125,0.164704802222036,0.9375,0.11720659844373098,0.16230276491791507,-0.0243,0.3499692986534676,1.00986,0.6134859251849223,-22.264199999999995,6.213078010133142,17.0,24.456,24.058,33.0,0.0,0.0
abnormal,1,hills_6deg,20.0,6.0,14,1.21464375,1.215321875,1.18796875,1.1949031250000002,0.470937499999998,0.10535900000000002,0.015791428571428567,24.0641875,1.23134719000928,6.6875,24.095670481177734,1.51621590234375,27.65625,1.147768387430232,1.0013082502731283,0.4570582807607999,-0.7449509770063893,0.5335,0.8222888786795064,6.6875,0.408375,0.7189343350577992,5.5,0.8405597349199818,0.35048815845724374,0.11053999999999997,0.691059699591866,2.1071800000000005,1.0016777164337838,-8.656799999999999,5.534995371271777,15.700000000000001,15.768,0.414,7.0,14.61,74.0
abnormal,1,hills_6deg,20.0,6.0,15,1.385346875,1.38705625,1.36076875,1.36650625,0.4512812499999974,0.064528,0.007882857142857141,27.498390625,0.7171482476663101,4.0,27.507740521064587,0.5143016091308593,28.84375,1.0485684540082048,1.0003399797410728,-0.6950968487071766,0.2027095406730144,0.4915625,0.3129077027954889,1.78125,0.411,0.5072375552933753,3.09375,0.4161359218677835,0.3556305140170061,0.05517999999999999,0.5079525249469679,1.29056,0.7508241381308941,-16.257999999999996,4.476703698034973,11.8,15.136,0.0,0.0,109.152,125.0
abnormal,1,hills_6deg,20.0,6.0,16,1.413296875,1.41380625,1.38965,1.3956187500000001,0.41834374999999824,0.06798499999999999,6.571428571428533e-05,28.061859375,0.6960730249089239,5.6875,28.070491075830525,0.48451765600585933,30.75,1.0954563930311934,1.0003075598237319,-0.26845636513739835,2.308108654684312,0.4729375,0.7952299465995669,4.15625,0.36375,0.9338734021536323,6.25,0.2510285949224709,0.6330355316844387,0.0004599999999999973,0.6882554673956467,1.3597,1.061255911644312,-15.444,1.3641495519187035,7.1,8.152,0.0,0.0,127.49,134.0
abnormal,1,hills_6deg,20.0,6.0,17,1.289628125,1.28983125,1.267571875,1.27310625,0.38781249999999545,0.054104,-0.0058742857142857164,25.6006875,1.0788818520956083,4.03125,25.623410907282377,1.16398605078125,27.65625,1.0793351837793261,1.0008875701636843,-0.0962985359319631,-1.02090407277416,0.441125,0.5422487753559246,3.125,0.3345,0.4352221774565262,2.1875,0.15420252257583208,0.37960741953859384,-0.04112000000000002,0.622442885411987,1.08208,0.7315911929486303,-21.6126,3.7927432341248735,13.8,10.056,0.0,0.0,126.006,134.0
abnormal,1,hills_6deg,20.0,6.0,18,1.133259375,1.1178593749999999,1.1105625,1.099890625,0.4066562499999975,-0.10880000000000004,-0.08410285714285715,22.307859375,0.8887405764652919,3.625,22.325555977557002,0.7898598122558594,24.03125,1.0764009168576472,1.0007932451727568,-0.05948839227401844,-0.9382973125000444,0.4539375,0.14304625290006726,1.15625,0.359375,0.15014966491804102,1.0,0.2088175040555748,0.23787203591164302,-0.58872,0.3557144382787969,-2.1760000000000006,2.1227627281446226,-73.11179999999999,30.03842407251086,96.7,65.68,0.0,0.0,114.024,118.0
abnormal,1,steering_pad_40kph,40.0,0.0,0,0.6087265625,0.6261203125,0.5863515625,0.6104171875,0.7615624999999966,0.2668915,1.4048600000000002,24.31615625,1.9345807925164142,7.84375,24.39299197755756,3.7426028427734375,28.25,1.1581194659462668,1.0031598219557312,-0.01463464817662836,-0.9679549278663528,0.895,0.17945882187844653,0.625,0.628125,0.10887385188832073,0.5,0.14551331554191183,0.13511274227473882,1.4048600000000002,0.1955202813009433,10.67566,0.38799247982402957,102.97959999999998,3.9232516921553744,9.400000000000006,6.272,106.338,112.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,1,0.7425515625,0.7639953125,0.718503125,0.747553125,0.8098124999999996,0.3045395,1.93782,29.72603125,1.357938792673822,5.84375,29.7570316335589,1.8439977646484376,32.375,1.0879781058373628,1.0010428362351957,-0.1058828548644296,-0.772107915016186,0.9619375,0.1293103552262927,0.75,0.6576875,0.13237569345899572,0.59375,0.14271124692889486,0.13328095325289357,1.93782,0.14080570869108963,12.18158,0.3355277985502841,98.70079999999999,1.4905030560183379,3.799999999999997,2.128,93.076,104.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,2,0.8191171875000001,0.8434125,0.794134375,0.8266078125,0.8357499999999973,0.32299049999999996,2.29264,32.83271875,1.0360647032574448,4.71875,32.84906163935185,1.0734300693359373,35.21875,1.0721386599874956,1.000497731819852,-0.061351385777556056,-0.5622487690607159,0.9993125,0.20288330813240898,0.96875,0.6721875,0.17966412891490052,0.875,0.10760349306016974,0.15044739269508794,2.29264,0.1890170108746829,12.919619999999998,0.3042605061456383,95.5812,0.6249212430378737,3.9000000000000057,2.496,83.672,99.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,3,0.8684499999999999,0.8965953125,0.8415874999999999,0.8794640625,0.8798749999999984,0.3616755,2.8088999999999995,34.86096875,0.9708738809821992,4.0625,34.87448549127643,0.9425960927734375,36.875,1.0573632391468755,1.0003877041107394,-0.22759885739082322,-0.6465148900755695,1.0745,0.19831453867530743,0.9375,0.68525,0.18682904953459462,0.84375,0.10953258290915083,0.1857566767810783,2.8088999999999995,0.20464552279490503,14.46702,0.7529741825587384,103.2216,3.4176736883441654,9.799999999999997,14.248,78.324,86.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,4,0.9099859374999999,0.9385484375,0.8821671875,0.9209140625,0.9090624999999974,0.3699015,2.9210599999999998,36.51615625,0.9179980505962076,3.84375,36.52769343519123,0.8427204208984375,38.25,1.0471506781755566,1.0003159200217113,-0.2908118618474592,-0.7285339527706389,1.11275,0.18674414314778387,0.78125,0.705375,0.16924930760567383,0.6875,0.17780783166103795,0.1590154768410924,2.9210599999999998,0.15341537211114145,14.79606,0.3739870003088343,100.0152,3.2389209561210346,8.700000000000003,8.376,74.718,81.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,5,0.9292546875,0.9608671875000001,0.90339375,0.9428015625,0.8785312499999947,0.374472,3.0639399999999997,37.363171875,0.8630626775053678,4.0625,37.373138612459265,0.7448771853027345,39.75,1.0635980924318265,1.0002667262090563,-0.14576299022581143,-0.8519225285009857,1.0344375,0.16546453311435053,0.78125,0.722625,0.2685257494636222,1.65625,0.29979274090611335,0.1489108767644258,3.0639399999999997,0.10648509942710295,14.97888,0.2840294801600707,99.08539999999999,0.6175814440217593,1.6000000000000085,0.112,48.384,68.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,6,0.9276781250000001,0.9585015625000001,0.9021421875,0.941559375,0.8495625000000047,0.37842249999999994,3.0579399999999994,37.2988125,0.8498805959331877,3.71875,37.30849381759467,0.7222970273437502,39.3125,1.0537144473987259,1.0002595341965685,-0.20258355315824939,-0.9751227449884166,1.0214375,0.22686596917287968,1.28125,0.6776875,0.33542679785424123,2.65625,0.30330839168864093,0.21756797608735987,3.0579399999999994,0.29855846395639163,15.136899999999997,0.3717415634550433,100.18740000000001,1.2390404513170672,4.6000000000000085,3.272,39.632,50.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,7,0.9279187500000001,0.9571765624999999,0.901990625,0.9407921874999999,0.8462500000000048,0.3667725,2.9132399999999996,37.27878125,0.8308256429741667,3.3125,37.28803833314881,0.6902712490234376,38.8125,1.0408833688795205,1.0002482936026917,-0.28579386113313104,-0.98066774647743,1.037125,0.24673780998258046,1.1875,0.655375,0.2528416933082833,1.5625,0.18977654417432624,0.25501693418035987,2.9132399999999996,0.22151727336711236,14.6709,0.5864719856907064,95.95159999999998,1.869111403849433,4.6000000000000085,3.16,45.642,61.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,8,0.925796875,0.9546328125000001,0.902203125,0.9391937499999999,0.7806562499999998,0.3485775,2.81194,37.218265625,0.8042005563987812,3.375,37.22695306720614,0.6467385349121093,39.0625,1.049306906213174,1.0002333919065511,-0.21930395023410523,-1.0350001141283336,0.94375,0.2717636266132758,1.34375,0.6175625,0.2752863494958477,1.71875,0.3844358437616737,0.17188890852815372,2.81194,0.19473273068490565,13.9431,0.47122795969679054,90.7646,3.0275083550669177,8.599999999999994,9.36,2.15,40.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,9,0.9089453125,0.9384484375,0.8860125,0.9228171875,0.7712812500000013,0.3532265,2.8023599999999997,36.562234375,0.8407338613004174,3.84375,36.57189926593872,0.7068334255371094,38.71875,1.0587021652812707,1.0002643134600389,-0.07491584360068627,-0.759887586743905,0.9173125,0.36725422797940666,2.125,0.62525,0.38172093864497403,2.15625,0.5369949516755256,0.16667093093503138,2.8023599999999997,0.14352989375039613,14.12906,0.3125017062353419,92.856,1.7470157411998313,4.599999999999994,5.488,8.712,81.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,10,0.9204640625,0.9502390625,0.8931578124999999,0.9329890625000001,0.8911250000000024,0.37566700000000003,3.10064,36.9685,0.9252860284122958,3.9375,36.98007769711111,0.8561542343749999,38.75,1.047861480160321,1.000313150298172,-0.23915587060553214,-0.8072360871716859,1.09225,0.24482474599190332,1.25,0.69,0.1853881064146241,1.21875,0.17794249422215033,0.1729222187863665,3.10064,0.2012908105205004,15.02668,0.6140919944112608,101.51380000000002,3.307087776276887,9.900000000000006,7.344,64.93,79.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,11,0.9345062499999999,0.9662843750000001,0.9076625,0.949209375,0.8783749999999912,0.386524,3.20534,37.576625,0.8730691284915532,3.59375,37.58676623618677,0.7622497031250001,39.46875,1.0500703546007901,1.0002698548876308,-0.26159159058353404,-1.0461176373194871,1.07375,0.12281846359566626,0.65625,0.683,0.22021665468351842,1.28125,0.18387916378698269,0.1787642039811103,3.20534,0.17588542975471277,15.460959999999998,0.3068574235699701,101.17419999999998,1.619776021553596,4.799999999999997,3.904,42.074,45.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,12,0.9389,0.969078125,0.9128171875,0.95308125,0.8415937500000013,0.37710350000000004,3.15244,37.738765625,0.8452083806891111,3.34375,37.7482292048974,0.7143772067871094,39.5,1.046406673520692,1.0002507389812558,-0.23608191367779974,-1.010380749648679,1.0433125,0.18574439552446798,0.8125,0.639875,0.29219238632277883,2.21875,0.285204175767116,0.16064006495501051,3.15244,0.17897163574153307,15.084140000000001,0.22117924947878811,98.5894,0.40589116767922023,1.0,0.448,40.482,45.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,13,0.939646875,0.969634375,0.912878125,0.9532796875,0.862468750000005,0.36914399999999997,3.09588,37.754390625,0.8476033305773752,3.25,37.76390396756,0.7184314060058593,39.40625,1.0434898094847664,1.0002519532735286,-0.28630971150832446,-1.0182891207246216,1.07075,0.2204715826359488,0.875,0.6541875,0.2736358994517166,1.78125,0.2643176356204784,0.20946407620102786,3.09588,0.18989424846477054,14.765759999999998,0.37259149534040636,95.57679999999999,1.2989002117175898,4.700000000000003,3.872,39.896,45.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,14,0.938590625,0.9693093749999999,0.9122187500000001,0.9522671875000001,0.8682812499999955,0.366876,3.09734,37.723859375,0.8686492566081314,3.59375,37.733859035033525,0.7545515310058593,39.6875,1.0517741880409968,1.000265048696876,-0.17693990411458518,-0.9291073227729072,1.054875,0.2700268794490652,1.8125,0.6816875,0.39014646188162466,2.28125,0.43975046190993367,0.19421656525319872,3.09734,0.19204875526803084,14.67504,0.4051634218435815,95.81979999999999,1.83813708955562,4.900000000000006,4.08,37.246,43.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,15,0.930909375,0.9598765625000001,0.903703125,0.9432812500000001,0.8760312499999969,0.366061,3.0461799999999997,37.377703125,0.8808859053654362,5.21875,37.38808166888088,0.7759599782714842,40.96875,1.0957702849549813,1.0002776399493714,0.0269657562079278,-0.1741532212411192,1.08825,0.3311571568002117,2.71875,0.6638125,0.5023727256417788,4.5,0.5318047801766641,0.21364672212556876,3.0461799999999997,0.20929980315327582,14.64244,0.5148009774660495,95.70979999999999,3.0317460249829646,9.900000000000006,11.28,31.506,38.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,16,0.9183515625,0.9486265625,0.8920609374999999,0.9330546875,0.8372499999999974,0.3743385,3.09508,36.9209375,0.8554279242541419,3.25,36.93084595311215,0.7317569335937499,38.5,1.042488953716119,1.0002683423963383,-0.27119757742626227,-1.0360557750997248,1.051625,0.205393334543748,0.90625,0.622875,0.23396083406202842,0.96875,0.2060948658991776,0.18149018568506672,3.09508,0.19616267127055542,14.97354,0.47435732143606674,98.72359999999998,2.6774097631853047,6.3999999999999915,4.904,30.95,38.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,17,0.9118921875,0.9416953124999999,0.8862296875,0.9252312500000001,0.8425312499999933,0.36503549999999996,2.95142,36.650484375,0.824074089645227,3.09375,36.65974772181805,0.6790981052246096,38.15625,1.0408213730415263,1.0002527209864558,-0.2873253230227183,-1.0328009665776499,1.0265,0.14432255540974875,0.59375,0.6585625,0.16654967117574865,0.9375,0.18769285914759784,0.15781688112730524,2.95142,0.17284728403998714,14.601419999999997,0.39550446723140814,97.22579999999999,2.6330579864484562,7.5,7.184,38.758,43.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,18,0.9062671874999999,0.934796875,0.8807171874999999,0.91855625,0.835812500000003,0.3545685,2.85486,36.403375,0.8003701145798111,2.84375,36.412172466236306,0.6405923203125,37.78125,1.037599418091128,1.000241638749008,-0.29817795712976086,-1.031229599888376,1.022,0.13939175908209206,0.59375,0.649625,0.17224124614911493,0.84375,0.12807802492523845,0.15709037754983593,2.85486,0.11353140710834161,14.18274,0.24136174593336035,94.8832,0.9642602138427152,3.5999999999999943,1.592,44.334,53.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,19,0.9100859375000001,0.9388515625,0.8838531250000001,0.9221046875000001,0.8595937500000019,0.360473,2.92076,36.548953125,0.8180988451641918,3.15625,36.558107996091735,0.6692857204589843,38.09375,1.0420054823971459,1.0002504550762366,-0.29451971643122166,-0.9945018618067825,1.0493125,0.23087790164662791,0.84375,0.669875,0.19807152275125264,0.875,0.1522859666055937,0.1567633940649092,2.92076,0.13371994017348346,14.41892,0.24504210576960028,96.93280000000001,0.24092355634100965,1.6000000000000085,0.64,56.136,61.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,20,0.91548125,0.94529375,0.8884046874999999,0.9286859375000001,0.8736875000000026,0.372705,3.0046,36.77865625,0.8434155071928886,3.0625,36.78832566553468,0.7113497177734376,38.28125,1.0405814417175971,1.0002628811451424,-0.31368254086650293,-1.0397943423542142,1.0830625,0.17645886338960137,0.8125,0.6643125,0.19337523230432072,1.0,0.1899794396770345,0.16056054154118937,3.0046,0.11539514721165704,14.9082,0.3138744334921212,99.992,0.3057711562590564,1.7999999999999972,1.128,54.576,58.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,21,0.9169671875000001,0.94719375,0.8904296875,0.9302671874999999,0.8692812500000002,0.37061350000000004,2.95034,36.848578125,0.8399228188070225,3.125,36.858149440466775,0.7054703415527344,38.4375,1.0428493980479077,1.0002597200677483,-0.28684382705104877,-1.046952309915457,1.0615,0.15392956993378498,0.71875,0.6770625,0.20420014500178496,0.90625,0.19221646123251254,0.1733739635873853,2.95034,0.1886109339354429,14.82454,0.3180263957598489,98.6268,1.6923361840958198,4.099999999999994,2.232,52.862,56.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,22,0.919846875,0.9490203125000001,0.8934156249999999,0.9322984375000001,0.8630625000000052,0.3614385,2.9819,36.9458125,0.8267708527571289,3.40625,36.955062052824715,0.6835500429687501,38.5,1.0418058263076675,1.0002503274917662,-0.3149296896270459,-0.9786586894895395,1.05725,0.23279839722386406,1.21875,0.668875,0.21710269027582316,1.125,0.1462721537708049,0.21653589302642184,2.9819,0.2334407633640706,14.45754,0.4170560494705717,95.82659999999998,0.20137636405497067,0.5,0.224,52.872,58.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,23,0.9219796875,0.95135,0.8958546875,0.9343078125,0.8633437499999985,0.3638005,2.9291199999999997,37.034921875,0.8209909062317525,3.125,37.04402062891484,0.6740260681152344,38.65625,1.043521958475122,1.000245653378179,-0.2690605647898268,-1.0023749301831975,1.045,0.2031836453802323,0.96875,0.6816875,0.21185426705343935,1.03125,0.17035453609678258,0.1655707458308985,2.9291199999999997,0.13143068743638225,14.55202,0.2902924725169429,96.17760000000001,0.17927141434149763,0.4000000000000057,0.0,48.796,56.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,24,0.9233546875,0.9525359375000001,0.8976062499999999,0.9358953124999999,0.8477812500000113,0.36404000000000003,2.93108,37.093921875,0.8106773244424901,3.0,37.10277938097049,0.6571977243652343,38.53125,1.0385003389061958,1.0002387589471282,-0.28628628772065445,-1.0594116512954388,1.0299375,0.11549923903970104,0.65625,0.665625,0.16388234155942488,0.8125,0.17918025142297353,0.15242153462929706,2.93108,0.09970774092316002,14.5616,0.17863773397577565,96.21759999999998,0.12020915106596862,0.30000000000001137,0.0,47.382,50.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,25,0.9278421874999999,0.956809375,0.9022593750000001,0.9403312500000001,0.8412187499999959,0.36403450000000004,2.93142,37.272421875,0.8129762388841598,3.3125,37.281287032410354,0.6609303649902345,39.03125,1.0469394181356697,1.0002378207995783,-0.2737070435837883,-0.9694786313774997,1.0233125,0.18429946545975115,0.96875,0.659125,0.2279312876175625,1.53125,0.2383863313379146,0.18794784017114963,2.93142,0.2348773799240787,14.561380000000002,0.3426180024458726,95.46159999999999,1.1586222162551516,3.0,1.76,46.696,50.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,26,0.9314359375000001,0.9611109375,0.9057484375,0.9443359375,0.8492499999999978,0.361137,2.90756,37.4263125,0.8353264916523657,3.65625,37.4356332615773,0.6977703476562499,38.90625,1.0392838472602584,1.0002490162857558,-0.28224576445922056,-0.9291000889914911,1.0275,0.2671566137118825,1.5,0.671,0.2936456197527898,1.71875,0.22816297629107135,0.28006405517309785,2.90756,0.2982107415905738,14.44548,0.5663235555757856,94.48879999999998,0.7389956427476455,1.8000000000000114,0.752,44.806,58.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,27,0.9381859374999999,0.9680234375,0.9119140625,0.95040625,0.8777812499999982,0.3651905,2.9913999999999996,37.685296875,0.8336768671952487,3.28125,37.694517077099974,0.6950171188964843,39.28125,1.0420945008410651,1.000244636572346,-0.2380202818934556,-0.9733591132690904,1.050875,0.10546407860025138,0.5625,0.7046875,0.22727903932996107,0.9375,0.20601107373148658,0.16263546036688922,2.9913999999999996,0.1534445828304147,14.607619999999999,0.2698772602499143,94.87420000000002,0.3154589672207803,0.8000000000000114,0.224,48.086,56.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,28,0.9423656250000001,0.9748921875000001,0.9156062500000001,0.9574296875,0.8844375000000042,0.39120150000000004,3.28258,37.9029375,0.8824298197130184,3.59375,37.9132081670178,0.77868238671875,39.8125,1.0500957548757037,1.0002709464602013,-0.2334314408227974,-1.0563363827751229,1.070375,0.18060363195406673,0.90625,0.6985,0.20433795535827406,1.0625,0.23479554769788544,0.17926947026404133,3.28258,0.20210676287546642,15.648060000000001,0.726733813992441,103.232,3.6954696589202305,11.600000000000009,7.52,46.116,50.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,29,0.9464750000000001,0.97815,0.9186375,0.9615,0.8897499999999994,0.3934355,3.2901800000000003,38.047625,0.8876361163224489,3.34375,38.057977692142615,0.7878978750000001,39.75,1.0444590429130363,1.0002720719590394,-0.29438114747200106,-1.062549220323499,1.1135,0.15722376569717442,0.65625,0.666,0.23099364168738498,1.3125,0.2162447253691983,0.15168810516978581,3.2901800000000003,0.15660066283384624,15.73742,0.3008553532845977,102.56739999999999,2.313300075649504,6.299999999999997,3.152,43.352,48.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,30,0.951296875,0.981271875,0.9249015625,0.9643234375,0.8668750000000003,0.365787,3.06078,38.2179375,0.8381599102535566,3.40625,38.227127263097636,0.70251203515625,39.96875,1.045559837111375,1.0002404306317474,-0.2597672848200774,-0.9974843438144685,1.0558125,0.12837705390275164,0.59375,0.6779375,0.24850404769087767,1.3125,0.1842864617925039,0.1823254730557417,3.06078,0.14313906385050867,14.63148,0.4282282213960214,93.813,2.3475457397034893,7.400000000000006,3.6,41.868,45.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,31,0.9541640625,0.983321875,0.9269031249999999,0.9670515625,0.870625000000004,0.36783299999999997,3.12562,38.31440625,0.8378545652205622,2.96875,38.323566203610284,0.7020002724609374,39.71875,1.0364053478888646,1.000239047247959,-0.33277372283517137,-1.0360303936056392,1.0904375,0.20172780043600833,0.875,0.6508125,0.20184627311087514,0.9375,0.1791535981183465,0.1806614906911542,3.12562,0.16323791103784685,14.71332,0.3341984105288355,94.37780000000001,1.6810375248637401,4.900000000000006,4.952,39.506,43.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,32,0.9530578125,0.9822890624999999,0.9267328125000001,0.9658906249999999,0.8544687499999952,0.36085,3.0517800000000004,38.279703125,0.8333942326543209,3.75,38.28877403737493,0.6945459470214844,40.3125,1.0528542623954318,1.0002369378912992,-0.24724928088884357,-0.9269568714490584,1.053,0.22134087116933465,1.125,0.6559375,0.31174580866268276,2.40625,0.2870018510393269,0.22361360193143437,3.0517800000000004,0.2156075870650196,14.434,0.2839049136594856,92.35320000000002,0.1691441988363783,0.9000000000000057,0.4,34.508,40.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,33,0.9458390624999999,0.974628125,0.9193515624999999,0.959840625,0.8254999999999981,0.3670585,3.14014,37.99659375,0.8654270526153186,3.78125,38.006448144833755,0.7489639833984374,39.96875,1.0516307337128068,1.000259323102467,-0.21101170419774984,-0.9576426724825247,1.0595,0.30533470364503285,2.3125,0.5915,0.4461847991583756,2.84375,0.48383185273269264,0.19650193820608997,3.14014,0.22489415377016805,14.68234,0.5931727610064372,95.38819999999998,3.548419473512118,7.8999999999999915,5.072,28.198,40.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,34,0.9300906250000001,0.9618968750000001,0.9041390625,0.9460609375000001,0.8357499999999973,0.38039100000000003,3.23478,37.421875,0.9344998871388375,4.90625,37.433541357380115,0.8732900390625,40.40625,1.0794129397169865,1.000311725616859,0.011147511356348982,-0.449694999363647,1.0380625,0.3821741821064709,2.25,0.6334375,0.5177976008719527,3.3125,0.5925720684018105,0.2159381783636233,3.23478,0.22719452370160687,15.215640000000002,0.3822331623498934,100.56920000000001,3.2901688953608437,10.099999999999994,6.728,24.654,40.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,35,0.9165703125,0.9489281249999999,0.8900671875,0.9324453125,0.859718749999999,0.38705550000000005,3.18856,36.880109375,0.8877105646723257,3.5,36.890791500841964,0.7880300466308593,38.75,1.0503976025756456,1.0002896175128912,-0.2245752069663816,-1.0505006150685832,1.060125,0.22821107964995915,0.84375,0.6593125,0.2269541786765558,1.1875,0.23003752241482256,0.17199559405694087,3.18856,0.16418016445356606,15.482220000000002,0.590568938905527,102.46239999999999,2.7128188734229917,7.599999999999994,4.368,34.656,43.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,36,0.913634375,0.9433843749999999,0.8880734374999999,0.92678125,0.8432812499999969,0.36316400000000004,2.91668,36.718734375,0.8201958248870262,2.96875,36.72789369529607,0.6727211911621094,38.15625,1.0388902036600227,1.0002494181840018,-0.26512207732820414,-1.047720805323105,1.0224375,0.13818888511291347,0.625,0.664125,0.18558526510744328,1.03125,0.21698754284520577,0.18261309637797066,2.91668,0.2541514855356939,14.526560000000002,0.7704303773865618,95.6612,5.570340614361028,13.600000000000009,10.088,42.13,45.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,37,0.9107984374999999,0.93900625,0.885996875,0.92245625,0.8270312500000045,0.345478,2.8122800000000003,36.582578125,0.7838367760910012,2.96875,36.590974602533905,0.6144000915527345,38.03125,1.0393614647805771,1.0002294938666085,-0.26259091989897715,-0.998837780231538,0.9920625,0.1425818158768852,0.65625,0.662,0.1882851892741434,1.0,0.1730887935966682,0.16460706052596893,2.8122800000000003,0.16116824004747338,13.81912,0.4291792464693511,92.25880000000002,3.465068911291665,8.200000000000003,4.928,42.682,43.0,0.0,0.0
abnormal,1,steering_pad_40kph,40.0,0.0,38,0.9068796875,0.9337109375000001,0.88170625,0.917665625,0.8243750000000034,0.33792049999999996,2.6727200000000004,36.399625,0.7691888076896335,3.1875,36.40775125660056,0.591651421875,38.03125,1.0445920893978042,1.0002232236287418,-0.2895610148754033,-0.9525167752430241,1.0069375,0.20342937771804248,0.84375,0.6418125,0.19332755356841919,1.0,0.15435622355447803,0.15756699963824913,2.6727200000000004,0.15205591603091279,13.51682,0.5557194324477056,89.048,3.117629868987015,11.700000000000003,10.336,41.092,43.0,0.0,0.0
