scenario,window_index,start_time_sec,end_time_sec,state,label,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
normal_hills_6deg,10,7.1406,7.8511,normal,0,0.02292,0.103288,4.5065,0.8623,0.025971,0.019394,0.115739,4.4565,-0.0736,0.2438,145,-45.41,-61.07,4910.4
normal_hills_6deg,11,7.8556,8.5656,normal,0,0.025695,0.179844,6.9992,0.7354,0.030335,0.020006,0.186923,6.1618,1.0396,0.231,126,-44.01,-60.18,4840.7
normal_hills_6deg,12,8.5702,9.2804,normal,0,0.025716,0.097942,3.8086,0.2784,0.030184,0.020287,0.105604,3.4987,-0.5035,0.2068,141,-43.2,-61.31,4776.4
normal_hills_6deg,13,9.2809,9.9953,normal,0,0.023719,0.099572,4.198,0.3968,0.027478,0.019238,0.115051,4.187,-0.4288,0.2145,134,-44.35,-61.4,4809.7
normal_hills_6deg,14,10.0003,10.7103,normal,0,0.021226,0.103879,4.8939,0.8946,0.023497,0.018681,0.10864,4.6235,-0.3626,0.2395,132,-46.26,-61.76,4891.4
normal_hills_6deg,15,10.7107,11.4207,normal,0,0.018851,0.084677,4.4918,1.3761,0.01987,0.017774,0.097665,4.9151,-0.2666,0.2655,146,-48.13,-62.28,4910.7
normal_hills_6deg,16,11.4252,12.1403,normal,0,0.019134,0.092186,4.8178,1.1474,0.021001,0.017065,0.093568,4.4554,-0.0504,0.2585,155,-50.23,-61.07,5109.9
normal_hills_6deg,17,12.1405,12.8509,normal,0,0.019667,0.108734,5.5287,2.298,0.018981,0.02033,0.109728,5.7809,0.0857,0.3063,144,-48.7,-62.07,5009.7
normal_hills_6deg,18,12.8551,13.5651,normal,0,0.022994,0.123353,5.3645,2.3032,0.022175,0.023785,0.132934,5.9948,0.0535,0.3049,138,-45.36,-61.63,4867.6
normal_hills_6deg,19,13.5703,14.2806,normal,0,0.026285,0.152816,5.8138,1.9323,0.026208,0.026361,0.158128,6.0335,-0.0206,0.2912,135,-45.67,-60.94,4759.6
normal_hills_6deg,20,14.2811,14.995,normal,0,0.036062,0.185287,5.138,2.1353,0.035592,0.036526,0.199653,5.6095,0.0051,0.2994,127,-46.15,-59.03,4557.4
normal_hills_6deg,21,15.0004,15.7104,normal,0,0.038537,0.18124,4.703,1.677,0.03851,0.038563,0.201922,5.2433,-0.3378,0.2777,121,-47.32,-59.12,4510.7
normal_hills_6deg,22,15.7108,16.4211,normal,0,0.029834,0.21613,7.2443,3.2158,0.029096,0.030555,0.245006,8.4207,1.7203,0.3338,127,-51.36,-59.69,4659.1
normal_hills_6deg,23,16.4249,17.1404,normal,0,0.038939,0.279168,7.1694,4.4338,0.036571,0.041171,0.305792,8.3617,2.5572,0.3931,86,-50.2,-60.15,4381.3
normal_hills_6deg,24,17.1407,17.8508,normal,0,0.034834,0.235763,6.7683,5.5519,0.031392,0.037964,0.236521,7.5344,3.137,0.4343,79,-49.56,-61.05,4359.7
normal_hills_6deg,25,17.8548,18.5648,normal,0,0.03257,0.198205,6.0856,4.0375,0.029805,0.035117,0.198234,6.651,1.6309,0.383,81,-50.68,-62.11,4131.1
normal_hills_6deg,26,18.5705,19.2807,normal,0,0.026904,0.172809,6.4232,3.8478,0.024935,0.028738,0.177912,7.135,1.508,0.381,101,-53.62,-61.36,4495.0
normal_hills_6deg,27,19.281,19.9947,normal,0,0.031687,0.173464,5.4742,3.1714,0.02835,0.034706,0.177531,6.2621,0.393,0.3398,138,-50.45,-60.21,4468.2
normal_hills_6deg,28,20.0005,20.7105,normal,0,0.033007,0.196958,5.9672,3.2806,0.029488,0.036185,0.206417,7.0001,0.476,0.3427,135,-47.82,-60.33,4401.6
normal_hills_6deg,29,20.7108,21.4214,normal,0,0.028881,0.295707,10.239,8.5895,0.021682,0.034613,0.315697,14.5605,4.8999,0.483,130,-47.39,-59.51,4560.7
normal_hills_6deg,30,21.4248,22.1407,normal,0,0.037676,0.225351,5.9812,4.5481,0.033033,0.041807,0.248062,7.5095,1.7004,0.4016,106,-50.19,-59.49,4551.7
normal_hills_6deg,31,22.1412,22.8513,normal,0,0.025747,0.138766,5.3897,3.7565,0.022249,0.028822,0.172479,7.7521,0.86,0.3673,148,-52.23,-59.7,4818.4
normal_hills_6deg,32,22.8546,23.5645,normal,0,0.047785,0.29211,6.113,2.5613,0.0481,0.047468,0.307364,6.3901,0.8861,0.3253,144,-45.65,-54.08,4951.3
normal_hills_6deg,33,23.5708,24.2813,normal,0,0.036173,0.209999,5.8054,1.9933,0.037358,0.034948,0.22078,5.9098,0.423,0.2997,162,-48.39,-56.24,4920.9
normal_hills_6deg,34,24.2818,24.9944,normal,0,0.036844,0.200463,5.4408,1.6767,0.039388,0.034112,0.211683,5.3744,0.4506,0.2885,146,-49.39,-57.31,4643.0
normal_hills_12deg,0,0.0,0.71,normal,0,0.022871,0.101749,4.4489,0.312,0.028262,0.015728,0.111176,3.9338,0.7501,0.2235,169,-51.98,-60.68,4961.5
normal_hills_12deg,1,0.7124,1.4224,normal,0,0.047851,0.454971,9.5081,17.2668,0.046411,0.049249,0.565841,12.1921,27.0182,0.6301,30,-44.94,-54.97,4867.5
normal_hills_12deg,2,1.4236,2.14,normal,0,0.035979,0.134693,3.7437,-0.039,0.04511,0.023537,0.147858,3.2777,0.1233,0.1988,212,-48.56,-55.88,5000.9
normal_hills_12deg,3,2.1408,2.8522,normal,0,0.039552,0.154542,3.9073,0.0592,0.049366,0.026302,0.179768,3.6416,0.2682,0.2042,200,-44.91,-54.88,4980.8
normal_hills_12deg,4,2.8535,3.5637,normal,0,0.052563,0.284753,5.4174,1.3011,0.060681,0.042937,0.300364,4.9499,1.4153,0.2756,135,-46.58,-53.37,4853.9
normal_hills_12deg,5,3.5701,4.2808,normal,0,0.045593,0.294908,6.4683,2.3915,0.049968,0.040751,0.310327,6.2106,2.2737,0.3221,146,-46.77,-53.08,5261.3
normal_hills_12deg,6,4.2821,4.9935,normal,0,0.030472,0.129123,4.2375,0.3666,0.036383,0.023095,0.129663,3.5639,-0.0218,0.219,184,-48.83,-56.75,5135.6
normal_hills_12deg,7,5.0002,5.7104,normal,0,0.023297,0.130274,5.5918,3.2097,0.021357,0.025088,0.13359,6.2551,0.638,0.3469,129,-46.67,-61.37,4904.9
normal_hills_12deg,8,5.7121,6.4222,normal,0,0.038797,0.43844,11.3008,9.3803,0.039148,0.038444,0.463008,11.8272,17.3023,0.4241,54,-44.22,-58.53,4647.2
normal_hills_12deg,9,6.4235,7.1404,normal,0,0.02522,0.132458,5.252,0.9786,0.028274,0.021742,0.152425,5.3909,0.1724,0.2504,157,-46.65,-59.8,4963.6
normal_hills_12deg,10,7.1411,7.8519,normal,0,0.030086,0.136505,4.5371,0.3643,0.036189,0.022377,0.138157,3.8177,0.0694,0.2183,183,-45.07,-57.83,5050.8
normal_hills_12deg,11,7.8536,8.5636,normal,0,0.028712,0.136662,4.7597,0.5983,0.034094,0.022055,0.138209,4.0538,0.3573,0.2373,165,-44.7,-58.64,5057.1
normal_hills_12deg,12,8.5702,9.2812,normal,0,0.028343,0.133374,4.7057,0.4552,0.0341,0.021068,0.141811,4.1587,0.3889,0.2288,180,-45.03,-58.54,5035.2
normal_hills_12deg,13,9.2818,9.9935,normal,0,0.025608,0.121154,4.731,0.5346,0.030009,0.020274,0.130967,4.3643,-0.0219,0.227,173,-46.13,-59.56,4962.4
normal_hills_12deg,14,10.0004,10.7103,normal,0,0.025786,0.114157,4.4271,0.2174,0.03123,0.018829,0.119039,3.8117,-0.0775,0.2085,170,-45.68,-59.35,4997.4
normal_hills_12deg,15,10.7118,11.4219,normal,0,0.029585,0.131155,4.4332,0.1715,0.036546,0.020369,0.148091,4.0521,0.4246,0.2116,185,-48.34,-57.33,5112.7
normal_hills_12deg,16,11.4235,12.1403,normal,0,0.030004,0.174376,5.8117,1.1904,0.03396,0.025441,0.174666,5.1433,0.5578,0.2619,142,-50.25,-57.48,5003.3
normal_hills_12deg,17,12.1412,12.8516,normal,0,0.044179,0.213972,4.8433,0.4981,0.053672,0.031984,0.223607,4.1662,0.9871,0.2339,169,-47.32,-54.85,4853.1
normal_hills_12deg,18,12.8534,13.5636,normal,0,0.032232,0.168404,5.2247,1.6485,0.033691,0.030705,0.183081,5.4342,0.0568,0.2787,151,-51.23,-57.04,5020.2
normal_hills_12deg,19,13.5704,14.2813,normal,0,0.040935,0.202373,4.9437,1.229,0.046561,0.034401,0.220846,4.7431,0.4898,0.2659,119,-50.89,-57.24,4634.1
normal_hills_12deg,20,14.2817,14.9934,normal,0,0.041926,0.237893,5.674,1.0486,0.049338,0.032884,0.239167,4.8475,1.2889,0.2641,91,-51.35,-57.85,4444.5
normal_hills_12deg,21,15.0004,15.7104,normal,0,0.034199,0.185446,5.4226,1.7395,0.037282,0.030809,0.187864,5.039,0.8704,0.2973,104,-51.18,-59.62,4404.0
normal_hills_12deg,22,15.7115,16.4216,normal,0,0.036209,0.197916,5.4659,1.2707,0.042405,0.028707,0.199543,4.7057,1.1903,0.2735,121,-49.31,-58.79,4307.6
normal_hills_12deg,23,16.4234,17.1404,normal,0,0.037129,0.166379,4.4811,0.2998,0.045546,0.026128,0.181848,3.9926,0.401,0.219,131,-45.34,-58.29,4269.6
normal_hills_12deg,24,17.1411,17.8513,normal,0,0.047305,0.183378,3.8765,-0.229,0.059372,0.03083,0.185149,3.1185,-0.3142,0.1812,133,-37.54,-57.19,4395.8
normal_hills_12deg,25,17.8534,18.5636,normal,0,0.044558,0.182721,4.1008,0.2002,0.053654,0.033046,0.197672,3.6842,-0.2473,0.2071,136,-38.34,-57.11,4388.9
normal_hills_12deg,26,18.5705,19.2812,normal,0,0.042913,0.168912,3.9361,0.0823,0.052059,0.031193,0.172468,3.313,-0.3648,0.1988,143,-39.08,-57.17,4437.9
normal_hills_12deg,27,19.2814,19.9934,normal,0,0.04133,0.204029,4.9366,0.6249,0.047308,0.034327,0.220965,4.6708,-0.2953,0.2302,156,-39.88,-56.87,4489.9
normal_hills_12deg,28,20.0007,20.7105,normal,0,0.040209,0.172324,4.2858,0.8839,0.044736,0.035102,0.181483,4.0568,-0.332,0.2417,149,-40.73,-56.89,4574.9
normal_hills_12deg,29,20.7112,21.4216,normal,0,0.03695,0.177382,4.8006,0.7909,0.041618,0.0316,0.179132,4.3041,-0.2935,0.2383,163,-48.38,-56.77,4672.1
normal_hills_12deg,30,21.4237,22.1409,normal,0,0.034507,0.149847,4.3425,0.5948,0.03988,0.028126,0.164421,4.1229,-0.1795,0.2316,174,-52.67,-56.66,4801.5
normal_hills_12deg,31,22.1413,22.8511,normal,0,0.034205,0.144089,4.2125,0.2341,0.041658,0.024589,0.152954,3.6717,0.1646,0.2148,193,-52.7,-58.03,4671.2
normal_hills_12deg,32,22.8533,23.5634,normal,0,0.033286,0.134783,4.0492,0.532,0.038987,0.026381,0.156112,4.0042,-0.0256,0.2295,179,-50.69,-56.63,4930.1
normal_hills_12deg,33,23.5709,24.2813,normal,0,0.040484,0.165685,4.0926,0.3312,0.048362,0.030644,0.199421,4.1235,-0.0487,0.2164,171,-45.39,-56.24,4807.9
normal_hills_12deg,34,24.2815,24.9934,normal,0,0.042805,0.17563,4.103,0.085,0.053389,0.028533,0.203182,3.8057,0.4896,0.2087,167,-44.31,-55.77,4689.9
normal_hills_18deg,0,0.0,0.71,normal,0,0.040243,0.179873,4.4697,0.6836,0.046854,0.032306,0.195807,4.1791,0.0726,0.2341,155,-42.93,-56.38,4812.1
normal_hills_18deg,1,0.7108,1.4207,normal,0,0.035349,0.171781,4.8596,1.4599,0.036502,0.034156,0.176555,4.8369,-0.3351,0.2681,156,-48.0,-57.36,4806.6
normal_hills_18deg,2,1.424,2.1398,normal,0,0.030328,0.185036,6.1012,1.4266,0.032305,0.028213,0.192246,5.951,-0.1083,0.2654,163,-51.27,-57.26,4942.8
normal_hills_18deg,3,2.1403,2.8507,normal,0,0.034077,0.16104,4.7258,0.6848,0.039263,0.027944,0.175367,4.4665,-0.0362,0.2349,176,-50.17,-56.0,4967.6
normal_hills_18deg,4,2.8541,3.564,normal,0,0.032602,0.168504,5.1685,1.4912,0.034312,0.030798,0.18462,5.3806,0.0047,0.2737,159,-50.86,-56.45,4970.7
normal_hills_18deg,5,3.5699,4.2801,normal,0,0.061211,0.363843,5.944,2.3749,0.062691,0.059695,0.399518,6.3728,0.8236,0.3175,160,-45.15,-50.6,5241.3
normal_hills_18deg,6,4.281,4.994,normal,0,0.045609,0.336012,7.3672,2.9924,0.046851,0.044332,0.364593,7.7819,1.9356,0.3381,141,-48.1,-53.09,5314.4
normal_hills_18deg,7,4.9999,5.7099,normal,0,0.027666,0.147308,5.3246,2.1331,0.027375,0.027954,0.158873,5.8036,0.0492,0.2969,176,-52.36,-57.43,5242.7
normal_hills_18deg,8,5.7108,6.4206,normal,0,0.024344,0.138565,5.692,2.1677,0.023985,0.024698,0.139045,5.7972,0.032,0.298,175,-52.99,-58.57,5269.4
normal_hills_18deg,9,6.424,7.14,normal,0,0.024432,0.147188,6.0244,3.5133,0.021516,0.027035,0.162091,7.5335,0.715,0.3538,152,-54.23,-59.31,5190.8
normal_hills_18deg,10,7.1402,7.8508,normal,0,0.027164,0.140621,5.1767,1.9384,0.02759,0.026731,0.147826,5.3579,0.1671,0.2965,154,-48.36,-58.41,5070.7
normal_hills_18deg,11,7.8539,8.564,normal,0,0.025995,0.354708,13.6454,14.462,0.02179,0.029608,0.377762,17.3364,13.9987,0.4452,140,-49.44,-58.7,5037.7
normal_hills_18deg,12,8.57,9.2802,normal,0,0.019817,0.119429,6.0265,4.0829,0.016965,0.022308,0.132128,7.7883,1.0693,0.376,146,-50.54,-61.66,5002.0
normal_hills_18deg,13,9.2806,9.9941,normal,0,0.028175,0.121385,4.3083,1.0947,0.030576,0.025548,0.132846,4.3447,-0.3543,0.2507,164,-45.31,-58.87,5080.0
normal_hills_18deg,14,10.0,10.71,normal,0,0.028467,0.138781,4.8752,1.1264,0.031808,0.024677,0.160133,5.0344,0.2093,0.2585,163,-49.93,-57.89,5139.9
normal_hills_18deg,15,10.7102,11.4207,normal,0,0.027041,0.136097,5.0329,1.4764,0.028844,0.02511,0.159486,5.5293,0.11,0.2709,169,-52.41,-58.32,5194.9
normal_hills_18deg,16,11.424,12.1401,normal,0,0.025238,0.129154,5.1175,1.4473,0.026496,0.023913,0.138516,5.2278,-0.2493,0.2649,182,-54.06,-59.06,5181.4
normal_hills_18deg,17,12.1405,12.8505,normal,0,0.02507,0.121159,4.8329,1.1007,0.026891,0.023105,0.130489,4.8525,-0.3359,0.2535,159,-54.2,-59.33,5128.9
normal_hills_18deg,18,12.8545,13.564,normal,0,0.02292,0.120431,5.2544,1.6379,0.024018,0.021767,0.130814,5.4466,-0.0089,0.2763,170,-56.19,-60.32,5093.6
normal_hills_18deg,19,13.5702,14.2805,normal,0,0.023316,0.115898,4.9707,1.4352,0.024372,0.022209,0.120662,4.9507,-0.2525,0.269,166,-52.86,-59.09,5159.1
normal_hills_18deg,20,14.2808,14.9941,normal,0,0.026943,0.133418,4.9519,1.585,0.027978,0.025866,0.140646,5.027,-0.0924,0.2766,133,-45.2,-59.72,5001.2
normal_hills_18deg,21,15.0003,15.7105,normal,0,0.030597,0.159372,5.2087,1.1881,0.033686,0.027159,0.166221,4.9345,0.0475,0.2621,142,-44.34,-59.32,4813.4
normal_hills_18deg,22,15.7109,16.4213,normal,0,0.035069,0.204906,5.843,1.9527,0.038566,0.031181,0.209715,5.4378,1.439,0.2978,100,-49.37,-59.29,4507.5
normal_hills_18deg,23,16.4239,17.1404,normal,0,0.026275,0.198778,7.5654,1.9311,0.02791,0.02453,0.198921,7.1272,0.9511,0.2882,133,-51.28,-60.08,4723.1
normal_hills_18deg,24,17.1409,17.8509,normal,0,0.026154,0.115806,4.4279,0.497,0.031687,0.019077,0.12348,3.8968,0.7127,0.2323,157,-49.82,-60.54,4789.5
normal_hills_18deg,25,17.8539,18.5639,normal,0,0.014793,0.081747,5.5261,1.7042,0.016028,0.013445,0.085662,5.3445,0.7913,0.2879,120,-53.15,-65.37,4869.6
normal_hills_18deg,26,18.5702,19.2809,normal,0,0.009762,0.051908,5.3172,1.0148,0.010777,0.008629,0.052622,4.8829,-0.1765,0.2467,148,-57.97,-68.96,4824.0
normal_hills_18deg,27,19.2814,19.994,normal,0,0.007287,0.037778,5.1841,2.6502,0.006887,0.007667,0.045381,6.5891,0.3273,0.3217,134,-60.01,-71.69,4691.6
normal_hills_18deg,28,20.0003,20.7103,normal,0,0.013089,0.06475,4.9471,0.3728,0.015804,0.009636,0.066136,4.1848,0.3271,0.2213,133,-52.46,-69.05,4502.5
normal_hills_18deg,29,20.7107,21.4208,normal,0,0.013535,0.0696,5.1423,1.416,0.014421,0.012587,0.072409,5.0212,-0.1117,0.2702,132,-57.28,-68.42,4564.4
normal_hills_18deg,30,21.4239,22.1394,normal,0,0.018749,0.090193,4.8107,0.895,0.02165,0.015307,0.095117,4.3935,0.4513,0.2484,125,-49.65,-65.73,4554.0
normal_hills_18deg,31,22.1403,22.8504,normal,0,0.019218,0.094738,4.9296,1.1235,0.02054,0.017799,0.107381,5.228,-0.3889,0.2515,125,-54.24,-64.82,4574.2
normal_hills_18deg,32,22.8538,23.5638,normal,0,0.022014,0.134439,6.1069,3.6083,0.020017,0.023846,0.136069,6.7978,1.0452,0.367,104,-51.93,-64.86,4521.8
normal_hills_18deg,33,23.5694,24.2804,normal,0,0.0216,0.1294,5.9908,1.8162,0.022147,0.021038,0.134855,6.089,0.1133,0.2869,134,-55.04,-62.87,4570.0
normal_hills_18deg,34,24.2809,24.9939,normal,0,0.021295,0.107062,5.0277,1.3942,0.022591,0.019914,0.109486,4.8465,-0.056,0.2727,149,-54.35,-62.19,4589.8
normal_hills_18deg,35,24.9993,25.7093,normal,0,0.018523,0.097558,5.2668,2.9843,0.016759,0.020134,0.127745,7.6227,0.3042,0.3314,150,-54.7,-64.52,4619.0
normal_hills_30deg,0,0.0,0.7102,normal,0,0.040981,0.175333,4.2784,0.1789,0.050807,0.027884,0.197413,3.8856,0.4637,0.213,166,-45.04,-56.22,4741.9
normal_hills_30deg,1,0.712,1.425,normal,0,0.046087,0.278908,6.0517,0.9691,0.055952,0.033428,0.27892,4.985,2.5364,0.2579,101,-41.93,-56.88,4556.6
normal_hills_30deg,2,1.43,2.1401,normal,0,0.038835,0.186976,4.8146,0.1755,0.047602,0.027393,0.187219,3.933,0.1202,0.2069,166,-42.95,-57.04,4803.0
normal_hills_30deg,3,2.1418,2.8516,normal,0,0.030337,0.141588,4.6672,0.9217,0.033591,0.026689,0.141709,4.2186,-0.2334,0.2473,140,-42.56,-59.67,4838.0
normal_hills_30deg,4,2.8548,3.5701,normal,0,0.020506,0.108238,5.2784,2.539,0.019565,0.021405,0.111545,5.7011,0.1575,0.3147,153,-47.05,-61.99,4977.3
normal_hills_30deg,5,3.5703,4.2816,normal,0,0.019668,0.117914,5.9953,3.123,0.018142,0.021084,0.120756,6.6563,0.5887,0.3365,155,-55.52,-61.91,5038.0
normal_hills_30deg,6,4.2846,4.9946,normal,0,0.019168,0.10016,5.2254,1.6513,0.019805,0.018509,0.116662,5.8904,-0.0762,0.2769,166,-56.81,-61.65,5167.9
normal_hills_30deg,7,5.0002,5.7108,normal,0,0.020434,0.115895,5.6717,1.0194,0.023004,0.017489,0.117495,5.1075,0.1574,0.2541,155,-49.3,-61.92,5195.6
normal_hills_30deg,8,5.7119,6.4246,normal,0,0.023864,0.113594,4.7601,0.5895,0.02798,0.018869,0.117527,4.2004,0.0815,0.2323,163,-47.3,-60.07,5124.1
normal_hills_30deg,9,6.4304,7.1404,normal,0,0.024624,0.11746,4.7702,1.0181,0.027922,0.020809,0.127613,4.5703,0.1062,0.2524,170,-47.09,-59.94,5127.8
normal_hills_30deg,10,7.1417,7.8516,normal,0,0.020697,0.088529,4.2773,0.0563,0.02572,0.013973,0.091986,3.5765,0.0395,0.2006,197,-55.85,-60.51,5161.6
normal_hills_30deg,11,7.8544,8.5702,normal,0,0.021228,0.100309,4.7253,0.1437,0.026069,0.014889,0.100374,3.8503,0.1806,0.2081,182,-56.25,-60.92,5165.4
normal_hills_30deg,12,8.5704,9.2818,normal,0,0.021071,0.088319,4.1915,0.2691,0.025542,0.015347,0.089594,3.5077,0.0436,0.214,172,-55.53,-60.78,5153.4
normal_hills_30deg,13,9.2844,9.9944,normal,0,0.025365,0.111675,4.4027,0.748,0.030009,0.019653,0.116393,3.8786,0.5216,0.2466,112,-49.27,-61.06,4988.3
normal_hills_30deg,14,10.0002,10.7105,normal,0,0.029196,0.13619,4.6647,0.6766,0.035384,0.02128,0.149174,4.2159,1.0051,0.2425,111,-49.64,-60.96,4603.4
normal_hills_30deg,15,10.7118,11.4243,normal,0,0.035372,0.143869,4.0673,0.1602,0.044058,0.023691,0.156016,3.5411,0.5671,0.215,107,-45.43,-60.32,4565.5
normal_hills_30deg,16,11.4303,12.1403,normal,0,0.03483,0.166633,4.7842,0.9538,0.041416,0.026664,0.17072,4.1221,0.9061,0.253,97,-49.22,-60.65,4511.9
normal_hills_30deg,17,12.1417,12.8515,normal,0,0.037447,0.166482,4.4458,0.8996,0.044166,0.029221,0.172121,3.8971,0.4206,0.2465,95,-51.85,-60.87,4469.0
normal_hills_30deg,18,12.8542,13.5703,normal,0,0.027314,0.143943,5.27,1.8535,0.031806,0.021919,0.149697,4.7066,2.6286,0.3123,84,-53.6,-60.73,4813.2
normal_hills_30deg,19,13.5706,14.2815,normal,0,0.02016,0.109905,5.4517,0.9518,0.024355,0.01482,0.115227,4.7311,2.3751,0.2664,131,-54.85,-60.59,5087.9
normal_hills_30deg,20,14.2841,14.994,normal,0,0.033011,0.171654,5.1999,1.2989,0.0392,0.025355,0.180156,4.5958,2.0641,0.2782,86,-53.37,-60.55,4569.1
normal_hills_30deg,21,15.0004,15.7106,normal,0,0.032023,0.143133,4.4697,0.1058,0.039668,0.021848,0.151277,3.8136,0.1986,0.2066,121,-46.65,-61.01,4546.9
normal_hills_30deg,22,15.7118,16.4241,normal,0,0.024913,0.1064,4.2708,0.5559,0.028747,0.020371,0.120917,4.2063,-0.2852,0.2259,150,-44.67,-61.57,4766.3
normal_hills_30deg,23,16.4304,17.1404,normal,0,0.026617,0.131209,4.9295,0.9069,0.030143,0.022547,0.135488,4.4949,0.0964,0.2497,136,-49.97,-60.57,4839.0
normal_hills_30deg,24,17.1416,17.8516,normal,0,0.029353,0.143339,4.8833,0.6785,0.03397,0.023858,0.144962,4.2673,0.0053,0.2369,141,-49.84,-59.46,4824.6
normal_hills_30deg,25,17.8539,18.5705,normal,0,0.023192,0.131787,5.6825,1.4128,0.024872,0.02138,0.1369,5.5041,-0.0198,0.2652,167,-52.4,-60.64,4888.1
normal_hills_30deg,26,18.5707,19.2816,normal,0,0.024068,0.123112,5.1151,0.9592,0.027094,0.020603,0.12317,4.546,0.0238,0.2482,170,-52.58,-60.2,4903.6
normal_hills_30deg,27,19.2838,19.9938,normal,0,0.025616,0.135034,5.2715,0.1371,0.03167,0.017589,0.138895,4.3857,0.3117,0.2046,171,-53.53,-60.62,4722.5
normal_hills_30deg,28,20.0005,20.7108,normal,0,0.025201,0.206485,8.1934,1.3964,0.029976,0.019279,0.23162,7.7269,4.6289,0.2488,122,-53.52,-61.62,4578.4
normal_hills_30deg,29,20.712,21.4238,normal,0,0.017135,0.090498,5.2814,3.6098,0.014639,0.019311,0.104149,7.1146,0.6178,0.3591,140,-56.24,-65.52,4567.5
normal_hills_30deg,30,21.4308,22.1408,normal,0,0.02724,0.178744,6.5617,2.9772,0.028544,0.025871,0.209068,7.3244,2.3756,0.328,96,-47.86,-62.04,4394.3
normal_hills_30deg,31,22.1416,22.8515,normal,0,0.031329,0.169469,5.4094,1.6376,0.033409,0.029101,0.176797,5.292,0.3188,0.2834,122,-47.37,-59.9,4557.3
normal_hills_30deg,32,22.8536,23.5706,normal,0,0.03352,0.147844,4.4107,0.5628,0.039484,0.026233,0.157361,3.9855,0.0966,0.2295,164,-46.0,-57.49,4732.0
normal_hills_30deg,33,23.571,24.2814,normal,0,0.039522,0.172025,4.3527,0.5633,0.046049,0.031677,0.204571,4.4425,0.036,0.2332,161,-42.82,-57.64,4594.0
normal_hills_30deg,34,24.2836,24.9935,normal,0,0.050882,0.236607,4.6501,0.4682,0.061349,0.037606,0.243694,3.9722,0.5261,0.2307,135,-44.87,-55.12,4602.9
normal_hills_30deg,35,25.0006,25.7108,normal,0,0.055353,0.291119,5.2594,2.2212,0.056791,0.053876,0.322987,5.6873,0.6291,0.3118,174,-45.8,-51.47,5320.0
normal_hills_30deg,36,25.7118,26.4235,normal,0,0.041763,0.21608,5.1739,0.9145,0.048315,0.03397,0.262258,5.428,0.4229,0.2471,169,-48.34,-55.08,4983.4
normal_hills_30deg,37,26.4306,27.1407,normal,0,0.041988,0.263435,6.2741,0.3731,0.052009,0.028653,0.263986,5.0758,1.3031,0.222,143,-48.82,-55.86,4675.6
normal_hills_30deg,38,27.1415,27.8516,normal,0,0.040212,0.168017,4.1783,0.2489,0.049786,0.027483,0.195176,3.9203,0.672,0.2178,154,-49.66,-56.44,4610.0
normal_hills_30deg,39,27.8534,28.5707,normal,0,0.037274,0.142835,3.8321,-0.0088,0.046649,0.024545,0.175165,3.7549,0.1842,0.2009,180,-50.13,-56.84,4650.5
normal_steering_pad_40kph,0,0.0,0.7123,normal,0,0.007889,0.039065,4.9519,0.3348,0.009705,0.005503,0.043528,4.4853,0.7595,0.2248,190,-62.57,-68.41,5378.3
normal_steering_pad_40kph,1,0.7166,1.4273,normal,0,0.013294,0.061035,4.5912,0.2742,0.016458,0.009088,0.061835,3.7571,0.6381,0.2181,192,-57.44,-64.71,5147.2
normal_steering_pad_40kph,2,1.4302,2.1394,normal,0,0.017838,0.077439,4.3412,0.2641,0.022,0.012346,0.08245,3.7478,0.3865,0.2135,179,-53.85,-62.34,5106.3
normal_steering_pad_40kph,3,2.1423,2.8566,normal,0,0.023416,0.14021,5.9879,0.7191,0.027585,0.018321,0.14237,5.1611,0.5469,0.235,163,-51.9,-59.92,5019.1
normal_steering_pad_40kph,4,2.8571,3.57,normal,0,0.036793,0.158521,4.3084,0.2309,0.045397,0.025429,0.162365,3.5766,0.3797,0.2142,177,-46.91,-57.4,4676.6
normal_steering_pad_40kph,5,3.5724,4.2824,normal,0,0.038284,0.171886,4.4898,0.1665,0.047528,0.02593,0.181214,3.8128,0.5622,0.214,171,-48.44,-55.92,4904.3
normal_steering_pad_40kph,6,4.287,4.9971,normal,0,0.03965,0.192407,4.8527,0.6441,0.047049,0.030506,0.231005,4.9099,0.6747,0.2367,158,-44.57,-55.36,4910.6
normal_steering_pad_40kph,7,4.9997,5.7124,normal,0,0.033,0.17815,5.3985,1.4571,0.035075,0.030786,0.181767,5.1823,0.0139,0.2719,169,-47.07,-56.22,5087.2
normal_steering_pad_40kph,8,5.7167,6.4269,normal,0,0.037031,0.165962,4.4817,0.7384,0.042509,0.030588,0.178794,4.2061,-0.0036,0.24,170,-49.61,-55.0,5069.0
normal_steering_pad_40kph,9,6.43,7.1394,normal,0,0.047959,0.228775,4.7702,0.8203,0.054879,0.039856,0.232564,4.2377,0.0899,0.2452,160,-46.69,-53.2,4941.3
normal_steering_pad_40kph,10,7.1425,7.8568,normal,0,0.049187,0.26928,5.4746,0.8526,0.05657,0.040478,0.273104,4.8277,0.2678,0.2436,167,-46.5,-53.34,4927.0
